keyword,location,text,target,cleaned_text,token_length
riot,"Palmdale, CA","it might take a day. it might take a year, but what’s meant to be will always find it’s way.",0,might take day might take year meant always find way,10
riot,19|京都、日本,Someone on IG told me they are very surprised I liked Jojo. What? you thought my only personality trait was liking danganronp…,0,someone ig told surprised liked jojo thought personality trait liking danganronp,11
riot,SUB=2 Orbes de orden y caos▶,🚀SORTEO 2000 RIOT POINTS🚀 Requisitos: -Follow () -RT &amp; FAV Si mencionas a alguien tienes mas posibilidades de…,0,sorteo riot point requisitos follow rt amp fav si mencionas alguien tienes ma posibilidades de,15
riot,‧͙⁺˚*･༓°•,AND THTS ON FUCKING RIOT ACTUALLY BLESSSING ME FOR ONCE https://t.co/6Hph3F21Mt,0,thts fucking riot actually blesssing,5
riot,Worldwide,"League of Legends #Account - Every Champ - 124 Skins (Pax Jax, Riot Skins, ) #eBay #GameAccount ⏰ Ends in 4h 💲 Last… https://t.co/gnraGJUOq5",0,league legend account every champ skin pax jax riot skin ebay gameaccount end h last,15
riot,"East Midlands, England",And the people of London and all over the country gathered in peace to show that all we want and ST… https://t.co/J41sRyqGFG,0,people london country gathered peace show want st,8
riot,Toilet,"This is 3rd death btw. After ur first death, and tp death. It’s running time.",0,rd death way first death tp death running time,9
riot,Belgium,Who’s gonna get hurt if you riot the world tour huh? If you boycott it? What message will that send to the boys? Part of…,0,going get hurt riot world tour huh boycott message send boy part,12
riot,"Minneapolis, MN",Whether you're conservative or liberal best of luck in November. Peace! It's just my opinion. If you're conservativ… https://t.co/8deVRzPo6L,0,whether conservative liberal best luck november peace opinion conservativ,9
riot,"Frederiksberg, Danmark ","📢 Today, any player that needs to update to a Riot Account will see a pop-up in-client preventing them from playing until…",0,today player need update riot account see popup inclient preventing playing,11
riot,Las Vegas,"Fuck you you listen to those WITH MOST reports, fuck the contexts of the game. What's that I say curse w… https://t.co/8aiu6Zd8Yr",0,fuck listen report fuck context game say curse w,9
riot,Aryavrata,We? Hindus didnt riot on the streets against providing citizenship to persecuted minorities of Pak a… https://t.co/inUv0F0VIo,0,hindu riot street providing citizenship persecuted minority pak,8
riot,"San Jose, California, USA","To my knowledge, there’s only one incident in the past two years that could arguably be described as “rushing [a] port…",0,knowledge one incident past two year could arguably described rushing port,11
riot,Überall,"In France, the riot police not only attack the workers on strike, they also attack those reporting and filming it. Foo…",1,france riot police attack worker strike also attack reporting filming foo,11
riot,"Leith, Edinburgh","There were police &amp; a press photographer outside the National Gallery on Princes St before 7am,and l… https://t.co/ulcJqwDwL0",1,police amp press photographer outside national gallery prince st amand l,11
riot,United States,OH MY GOD GET ME A GF RIGHT NOW OR I WILL RIOT https://t.co/km1Qn1IdJY,0,oh god get gf right riot,6
riot,Česká republika,Draven need so much buffs but i kinda expect the legendary +2 ad meme buff from riot,0,draven need much buff kind expect legendary ad meme buff riot,11
riot,Argentina,eizouken really good it's incredible how refreshing it is to see an anime with school age female leads that aren't even remote…,0,eizouken really good incredible refreshing see anime school age female lead even remote,13
riot,unknown,❄️DOING A GIVEAWAY thanks to #LeaguePartner!❄️ Code gives: • Sylas • Freljord Sylas • No LPP chroma this time ❄️NA only.…,0,giveaway thanks leaguepartner code give sylas freljord sylas lpp chroma time na,12
riot,unknown,Cant we the people who elected these useless idiots riot ir something,0,people elected useless idiot riot ir something,7
riot,Argentina,I hate to subtweet but I feel like this warrants its own post When people say stop drawing a younger character with boo…,0,hate subtweet feel like warrant post people say stop drawing younger character boo,13
riot,"Santa Clarita, CA","If you don’t ink it, I will riot.",0,ink riot,2
riot,unknown,bring back luke_is_a_penguin or i’ll riot,0,bring back lukeisapenguin riot,4
riot,Argentina,"//uncensored username Aside from the objectively bad take, y'all do realize what account this is, right? If you're… https://t.co/xHYjNEDzcM",0,uncensored username aside objectively bad take realize account right,9
rioting,"Pune, India","Don't be upset We have Jhutler who we can call Modern day Hitler.. 1) Hitler was dictator,…",0,upset jhutler call modern day hitler hitler dictator,8
rioting,United States,2 of 6 defendants -- but not Joey Gibson -- plead to rioting in Patriot Prayer-antifa clash https://t.co/wZJnjZ5inM,1,defendant joey gibson plead rioting patriot prayerantifa clash,8
rioting,unknown,Eurovision fans from Moldova are RIOTING after Adam Green won their national selection over Carl Falk.,0,eurovision fan moldova rioting adam green national selection carl falk,10
rioting,unknown,"What is that, like 6 times in as many months that massive rioting halted a major repressive or austerity measure? (Leb…",1,like time many month massive rioting halted major repressive austerity measure leb,12
rioting,eighteen ; taken ♡,"Tw// impact play Tie me to the ground and cover me in bruises. Beat it into me who I belong to, and where I belong. Rem…",0,tw impact play tie ground cover bruise beat belong belong rem,11
rioting,Belgium,"I’ve seen some really shitty tweets about the World Tour. Yeah, the situation is clearly NOT GOOD. But this will be somet…",0,seen really shitty tweet world tour yeah situation clearly good somet,11
rioting,unknown,"Forty acres and a mule, that was the promise. It was not kept. You are sitting on something that does not belong to… https://t.co/XfYGl5C7DG",0,forty acre mule promise kept sitting something belong,8
rioting,"New Rajendra Nagar, New Delhi",Ji Please advice HRD ministry to appoint CISF paramilitary Security in JNU &amp; other central universities in…,0,ji please advice hrd ministry appoint cisf paramilitary security jnu amp central university,13
rioting,वेर धेर इस peace एंड हैपीनेस .,"Liberal Friend : What about the Economy? Me : Ya Sure, quite cute, you liberals added so much to it, in the last 1 mo…",0,liberal friend economy ya sure quite cute liberal added much last mo,12
rioting,Ethiopia,"Violence targeting university students has become a reocurring phenomenon. Rioting, murders &amp; selective attacks of student…",0,violence targeting university student become reocurring phenomenon rioting murder amp selective attack student,13
rioting,unknown,Brahamans were rioting when British opened u… https://t.co/0YIiA7ztYb,0,brahamans rioting british opened,4
rioting,London,"You'd think the U.S. people would be rioting in the streets after substantial evidence shows 9/11 was an inside job, right? Nop…",0,would think yous people would rioting street substantial evidence show inside job right nop,14
rioting,unknown,yeah it most definitely will suck... because being the director is really what she deserves... 😂you… https://t.co/TvrVYpm3J8,0,yeah definitely suck director really deserves,6
rioting,unknown,"If we refer to it honestly, then it's not ""communally charged violence"" but ""Islam-driven rio…",0,refer honestly communally charged violence islamdriven rio,7
rioting,unknown,So the assassination of an Iranian general and the killing of 176 innocent passengers aboard his r… https://t.co/bldAMexX3B,1,assassination iranian general killing innocent passenger aboard r,8
rioting,unknown,So the assassination of an Iranian general and the killing of 176 innocent passengers aboard his r… https://t.co/NRGVVturez,1,assassination iranian general killing innocent passenger aboard r,8
rioting,Türkiye,"I disagree. China might be economically strong, but Hong Kong showed that it could not quell the r… https://t.co/EedLKyovUu",0,disagree china might economically strong hong kong showed could quell r,11
rioting,unknown,So the assassination of an Iranian general and the killing of 176 innocent passenge… https://t.co/FN7DXtpQOg,1,assassination iranian general killing innocent passenge,6
rioting,unknown,"Drinking, rioting, thinking neither of life?",0,drinking rioting thinking neither life,5
rioting,Icon/header @thefredincident,Im rioting,0,rioting,1
rioting,unknown,You mean like in France where they just had rioting in the streets because people could… https://t.co/eu4fd1AFlx,0,mean like france rioting street people could,7
rioting,Liberty Avenue,Two of six men accused of inciting a riot between right-wing Patriot Prayer and left-leaning antifa outside a Portland pub i…,1,two six men accused inciting riot rightwing patriot prayer leftleaning antifa outside portland pub,14
rioting,Jaipur,Corpses lying among pieces of wood in preparation for cremation after bloody rioting https://t.co/Cq88uN1LZ8,1,corps lying among piece wood preparation cremation bloody rioting,9
rioting,Jaipur,"16 Aug 1946: Muslim League rally at Ochterlony Monument. 100,000 plus attendance. Bloody rioting would soon follow https://t…",0,aug muslim league rally ochterlony monument plus attendance bloody rioting would soon follow,13
rioting,Jaipur,"Men unloading corpses from truck in preparation for cremation after bloody rioting - Calcutta, 1946 https://t.co/D7gmQKe9og",1,men unloading corps truck preparation cremation bloody rioting calcutta,9
rioting,Jaipur,"Men covering faces due to stench from decaying corpses lying in street after bloody rioting between Hindus &amp; Muslims, Calcutt…",1,men covering face due stench decaying corps lying street bloody rioting hindu amp muslim calcutt,15
rioting,Jaipur,"British tank in the street after bloody rioting in Calcutta between Hindus and Muslims, 1946 https://t.co/lZ3s9GhlAZ",1,british tank street bloody rioting calcutta hindu muslim,8
rioting,unknown,"If we refer to it honestly, then it's not ""communally charged violence"" but ""Islam-driv… https://t.co/KXZaj24V8d",0,refer honestly communally charged violence islamdriv,6
rioting,"Addis Ababa, Ethiopia","Violence targeting university students has become a reocurring phenomenon. Rioting, murders &amp; selective attacks of… https://t.co/lxFT15u4k2",1,violence targeting university student become reocurring phenomenon rioting murder amp selective attack,12
rioting,unknown,How come so called educated people interpret things in such a foolish way? He didn't say CAA is bad for… https://t.co/GiM9yGvOfA,0,come called educated people interpret thing foolish way say caa bad,11
rioting,Mumbai,Yes everyone has equal .But why they are braking hinduo se ajadi and rioting all over india. They don't respect i…,0,yes everyone equal braking hinduo se ajadi rioting india respect,10
rioting,"Brunswick, MD","In my day the principal concerns of university students were sex, smoking dope, rioting and learning. Learning was… https://t.co/iFrVuZS1ZO",0,day principal concern university student sex smoking dope rioting learning learning,11
rioting,"Hyderabad, Telangana",When did rioting become fixing country? By the way how was your “Faren New Year” while the misguided ones by you were busy…,0,rioting become fixing country way faren new year misguided one busy,11
